date,text,username,tweet_to,times_retweeted,times_favorited,mentions,hashtags,bot_rating,likely_bot
2019-10-13 23:49:52+00:00,CALIFORNIA FIRES!!! MEGA MEME UPDATES!!! DEEP STATE PANIC!!! https://youtu.be/ygiPriXB6p4 via @YouTube,RedAce2024,_,0,0,@YouTube,_,0.0282255522210501,False
2019-10-13 22:34:11+00:00,Looks like deep state are at it again! Dew beam photographs caught starting California fires. I Pray for all of this to end ,Lightworker2012,TitanessTheia,0,3,_,_,0.0165667522459698,False
2019-10-13 22:32:11+00:00,CALIFORNIA FIRES!!! MEGA MEME UPDATES!!! DEEP STATE PANIC!!! https://youtu.be/ygiPriXB6p4 via @YouTube,CajunGaMe,_,0,0,@YouTube,_,0.0112593465706467,False
2019-10-13 21:59:57+00:00,CALIFORNIA FIRES!!! MEGA MEME UPDATES!!! DEEP STATE PANIC!!! https://youtu.be/ygiPriXB6p4 via @YouTube,jimmyjamesroz,_,0,0,@YouTube,_,0.0068261748847738,False
2019-10-13 20:35:23+00:00,CALIFORNIA FIRES!!! MEGA MEME UPDATES!!! DEEP STATE PANIC!!! https://youtu.be/ygiPriXB6p4 via @YouTube Love her,Oceanbl38277989,_,4,6,@YouTube,_,0.0321832202696962,False
2019-10-13 19:53:44+00:00,CALIFORNIA FIRES!!! MEGA MEME UPDATES!!! DEEP STATE PANIC!!! https://youtu.be/ygiPriXB6p4 via @YouTube,saved92,_,0,0,@YouTube,_,0.0022344951904619,False
2019-10-13 19:42:33+00:00,CALIFORNIA FIRES!!! MEGA MEME UPDATES!!! DEEP STATE PANIC!!! https://youtu.be/ygiPriXB6p4 via @Lnda_Paris,catchingfireCA,_,1,0,_,_,0.3192582041441614,False
2019-10-13 18:34:17+00:00,CALIFORNIA FIRES!!! MEGA MEME UPDATES!!! DEEP STATE PANIC!!! https://youtu.be/ygiPriXB6p4 via @YouTube,GeorgiaKubesh,_,0,0,@YouTube,_,0.0034565375041747,False
2019-10-13 17:45:32+00:00,CALIFORNIA FIRES!!! MEGA MEME UPDATES!!! DEEP STATE PANIC!!! https://youtu.be/ygiPriXB6p4 via @YouTube,MoneyGreatIdeas,_,0,0,@YouTube,_,0.2031652586811576,False
2019-10-13 17:03:39+00:00,CALIFORNIA FIRES!!! MEGA MEME UPDATES!!! DEEP STATE PANIC!!! https://youtu.be/ygiPriXB6p4 via @YouTube,LyndaLe31394075,_,1,1,@YouTube,_,0.0321832202696962,False
2019-10-13 16:01:52+00:00,"Watch ""CALIFORNIA FIRES!!! MEGA MEME UPDATES!!! DEEP STATE PANIC!!!"" on YouTube ",fdseaboch,_,0,0,_,_,0.0068261748847738,False
2019-10-13 15:30:53+00:00,CALIFORNIA FIRES!!! MEGA MEME UPDATES!!! DEEP STATE PANIC!!! https://youtu.be/ygiPriXB6p4 via @YouTube,duckyack,_,0,0,@YouTube,_,0.0189044167586513,False
2019-10-13 14:19:21+00:00,"CALIFORNIA FIRES!!! MEGA MEME UPDATES!!! DEEP STATE PANIC!!! https://youtu.be/ygiPriXB6p4 via @YouTube .@Linda_Paris Good Morning “ LindaParis “, The Snarky One, Great Show as Usual . ",RRaskolinkov,_,0,1,@YouTube @Linda_Paris,_,0.0031341292841239,False
2019-10-13 13:51:07+00:00,CALIFORNIA FIRES!!! MEGA MEME UPDATES!!! DEEP STATE PANIC!!! https://youtu.be/ygiPriXB6p4 via @YouTube Don't Give Up on the DREAM AMERICA It's Just Within Our Grasp!! #WeWontLetD.S.Win @realDonaldTrump @ScottAnthonyUSA @FincastleUnderG @LindaParis @FulcrumNews @T_S_P_O_O_K_Y,tx2truth2,_,0,0,@YouTube @realDonaldTrump @ScottAnthonyUSA @FincastleUnderG @LindaParis @FulcrumNews @T_S_P_O_O_K_Y,#WeWontLetD,0.0047755755294263,False
2019-10-13 13:43:51+00:00,CALIFORNIA FIRES!!! MEGA MEME UPDATES!!! DEEP STATE PANIC!!! https://youtu.be/ygiPriXB6p4 via @YouTube,Rangler2016,_,1,0,@YouTube,_,0.0414251258494766,False
2019-10-13 13:32:48+00:00,CALIFORNIA FIRES!!! MEGA MEME UPDATES!!! DEEP STATE PANIC!!! https://youtu.be/ygiPriXB6p4 via @YouTube,gary02693322,_,0,0,@YouTube,_,0.0414251258494766,False
2019-10-13 11:42:34+00:00,CALIFORNIA FIRES!!! MEGA MEME UPDATES!!! DEEP STATE PANIC!!! https://youtu.be/ygiPriXB6p4 via @YouTube,AssWitter,_,0,0,@YouTube,_,0.0859040924365372,False
2019-10-13 10:42:15+00:00,CALIFORNIA FIRES!!! MEGA MEME UPDATES!!! DEEP STATE PANIC!!! https://youtu.be/ygiPriXB6p4 via @YouTube,OWN_YOUROWNBANK,_,0,0,@YouTube,_,0.0247020392430994,False
2019-10-13 10:19:59+00:00,CALIFORNIA FIRES!!! MEGA MEME UPDATES!!! DEEP STATE PANIC!!! https://youtu.be/ygiPriXB6p4 via @YouTube,BratziLouie,_,0,1,@YouTube,_,0.0038317559975942,False
2019-10-13 09:27:45+00:00,CALIFORNIA FIRES!!! MEGA MEME UPDATES!!! DEEP STATE PANIC!!! https://youtu.be/ygiPriXB6p4 via @YouTube,OZZEIGIRL1,_,0,1,@YouTube,_,0.0026183131920431,False
2019-10-13 08:44:13+00:00,CALIFORNIA FIRES!!! MEGA MEME UPDATES!!! DEEP STATE PANIC!!! https://youtu.be/ygiPriXB6p4 via @YouTube,Darren86088797,_,0,0,@YouTube,_,0.0042683062228309,False
2019-10-13 08:32:46+00:00,CALIFORNIA FIRES!!! MEGA MEME UPDATES!!! DEEP STATE PANIC!!! ,OccuWorld,_,0,0,_,_,0.0189044167586513,False
2019-10-13 08:05:09+00:00,"Watch ""CALIFORNIA FIRES!!! MEGA MEME UPDATES!!! DEEP STATE PANIC!!!"" on YouTube ",WhoKnew37728651,_,0,0,_,_,0.0145436808630944,False
2019-10-13 07:28:37+00:00,CALIFORNIA FIRES!!! MEGA MEME UPDATES!!! DEEP STATE PANIC!!! ,yojudenz,_,0,1,_,_,0.1599091325219053,False
2019-10-13 07:05:57+00:00,CALIFORNIA FIRES!!! MEGA MEME UPDATES!!! DEEP STATE PANIC!!! https://youtu.be/ygiPriXB6p4 via @YouTube,jeanneboh,_,0,0,@YouTube,_,0.1415739106756708,False
2019-10-13 06:22:19+00:00,CALIFORNIA FIRES!!! MEGA MEME UPDATES!!! DEEP STATE PANIC!!! https://youtu.be/ygiPriXB6p4 via @YouTube,angelbabe43,_,0,1,@YouTube,_,0.0216032169551468,False
2019-10-13 06:14:46+00:00,#Snarky CALIFORNIA FIRES!!! MEGA MEME UPDATES!!! DEEP STATE PANIC!!! https://youtu.be/ygiPriXB6p4 via @YouTube,GafferAnon,_,0,0,@YouTube,#Snarky,0.0145436808630944,False
2019-10-13 06:05:12+00:00,CALIFORNIA FIRES!!! MEGA MEME UPDATES!!! DEEP STATE PANIC!!! https://youtu.be/ygiPriXB6p4 via @YouTube,mutahroxkat7a,_,1,0,@YouTube,_,0.1104637682719471,False
2019-10-13 05:46:59+00:00,CALIFORNIA FIRES!!! MEGA MEME UPDATES!!! DEEP STATE PANIC!!! https://youtu.be/ygiPriXB6p4 via @YouTube,hmmngbrd508,_,0,0,@YouTube,_,0.0145436808630944,False
2019-10-13 04:40:28+00:00,CALIFORNIA FIRES!!! MEGA MEME UPDATES!!! DEEP STATE PANIC!!! https://youtu.be/ygiPriXB6p4 via @YouTube,NetworkBTN,_,0,0,@YouTube,_,0.0042683062228309,False
2019-10-13 04:22:22+00:00,"McAllisterTV Oct 12, 2019 CALIFORNIA FIRES!!! MEGA MEME UPDATES!!! DEEP STATE PANIC!!! ",maria_battles,_,0,0,_,_,0.0189044167586513,False
2019-10-13 04:22:21+00:00,"McAllisterTV Oct 12, 2019 CALIFORNIA FIRES!!! MEGA MEME UPDATES!!! DEEP STATE PANIC!!! ",maria_battles,_,2,1,_,_,0.0189044167586513,False
2019-10-13 03:42:23+00:00,CALIFORNIA FIRES!!! MEGA MEME UPDATES!!! DEEP STATE PANIC!!! ,LindaLSimon,_,0,0,_,_,0.1803620375417544,False
2019-10-13 03:42:14+00:00,CALIFORNIA FIRES!!! MEGA MEME UPDATES!!! DEEP STATE PANIC!!! https://youtu.be/ygiPriXB6p4 via @YouTube,LindaLSimon,_,0,0,@YouTube,_,0.1803620375417544,False
2019-10-13 03:09:57+00:00,CALIFORNIA FIRES!!! MEGA MEME UPDATES!!! DEEP STATE PANIC!!! https://youtu.be/ygiPriXB6p4 via @YouTube,soybean61,_,0,0,@YouTube,_,0.0038317559975942,False
2019-10-13 03:07:33+00:00,CALIFORNIA FIRES!!! MEGA MEME UPDATES!!! DEEP STATE PANIC!!! https://youtu.be/ygiPriXB6p4 via @YouTube,SweekimY,_,0,0,@YouTube,_,0.0068261748847738,False
2019-10-13 02:58:18+00:00,CALIFORNIA FIRES!!! MEGA MEME UPDATES!!! DEEP STATE PANIC!!! https://youtu.be/ygiPriXB6p4 via @YouTube,0d0500f2f87e4ad,_,0,0,@YouTube,_,0.0028569400946129,False
2019-10-13 02:46:44+00:00,CALIFORNIA FIRES!!! MEGA MEME UPDATES!!! DEEP STATE PANIC!!! https://youtu.be/ygiPriXB6p4 via @YouTube,VirginiaShaubel,_,0,3,@YouTube,_,0.0028569400946129,False
2019-10-13 02:23:41+00:00,CALIFORNIA FIRES!!! MEGA MEME UPDATES!!! DEEP STATE PANIC!!! https://youtu.be/ygiPriXB6p4 via @YouTube,fss_andrea,_,0,0,@YouTube,_,0.0099223000945679,False
2019-10-13 02:22:26+00:00,CALIFORNIA FIRES!!! MEGA MEME UPDATES!!! DEEP STATE PANIC!!! https://youtu.be/ygiPriXB6p4 via @YouTube,pam_deplorable,_,0,0,@YouTube,_,0.0165667522459698,False
2019-10-13 02:00:56+00:00,CALIFORNIA FIRES!!! MEGA MEME UPDATES!!! DEEP STATE PANIC!!! https://youtu.be/ygiPriXB6p4 via @YouTube,myriad8,_,0,0,@YouTube,_,0.2285121735230208,False
2019-10-13 02:00:44+00:00,CALIFORNIA FIRES!!! MEGA MEME UPDATES!!! DEEP STATE PANIC!!! https://youtu.be/ygiPriXB6p4 via @YouTube,Dawnalireza,_,0,0,@YouTube,_,0.0467737825040808,False
2019-10-13 01:54:42+00:00,CALIFORNIA FIRES!!! MEGA MEME UPDATES!!! DEEP STATE PANIC!!! https://youtu.be/ygiPriXB6p4 via @YouTube,WendyATai,_,0,0,@YouTube,_,0.0020801266669107,False
2019-10-13 01:45:11+00:00,CALIFORNIA FIRES!!! MEGA MEME UPDATES!!! DEEP STATE PANIC!!! https://youtu.be/ygiPriXB6p4 via @YouTube,VeraArm38940796,_,1,2,@YouTube,_,0.0974138911904893,False
2019-10-13 01:34:29+00:00,CALIFORNIA FIRES!!! MEGA MEME UPDATES!!! DEEP STATE PANIC!!! https://youtu.be/ygiPriXB6p4 via @YouTube,LindaWarriorGal,_,7,9,@YouTube,_,0.3868425932473016,False
2019-10-13 01:22:31+00:00,CALIFORNIA FIRES!!! MEGA MEME UPDATES!!! DEEP STATE PANIC!!! https://youtu.be/ygiPriXB6p4 via @YouTube-Mc Allister tv ,GroundsGalen123,_,0,0,@YouTube,_,0.1104637682719471,False
2019-10-13 01:21:53+00:00,"Watch ""CALIFORNIA FIRES!!! MEGA MEME UPDATES!!! DEEP STATE PANIC!!!"" on YouTube ",fdseaboch,_,0,0,_,_,0.0068261748847738,False
2019-10-13 01:20:59+00:00,CALIFORNIA FIRES!!! MEGA MEME UPDATES!!! DEEP STATE PANIC!!! https://youtu.be/ygiPriXB6p4 via @YouTube,Drew540,_,0,0,@YouTube,_,0.0087506940092443,False
2019-10-13 01:19:40+00:00,CALIFORNIA FIRES!!! MEGA MEME UPDATES!!! DEEP STATE PANIC!!! https://youtu.be/ygiPriXB6p4 via @YouTube,rich_wallace3,_,0,0,@YouTube,_,0.0594248020027063,False
2019-10-13 01:15:16+00:00,CALIFORNIA FIRES!!! MEGA MEME UPDATES!!! DEEP STATE PANIC!!! https://youtu.be/ygiPriXB6p4 via @YouTube,Dorinda711,_,0,1,@YouTube,_,0.0527234837147535,False
2019-10-13 01:14:33+00:00,CALIFORNIA FIRES!!! MEGA MEME UPDATES!!! DEEP STATE PANIC!!! https://youtu.be/ygiPriXB6p4 via @YouTube,revdonna,_,0,0,@YouTube,_,0.0165667522459698,False
2019-10-13 01:09:46+00:00,CALIFORNIA FIRES!!! MEGA MEME UPDATES!!! DEEP STATE PANIC!!! https://youtu.be/ygiPriXB6p4 via @YouTube,GergNeslo,_,0,0,@YouTube,_,0.0022344951904619,False
2019-10-13 00:50:44+00:00,CALIFORNIA FIRES!!! MEGA MEME UPDATES!!! DEEP STATE PANIC!!! https://youtu.be/ygiPriXB6p4 via @YouTube,dougmarrs383,_,0,0,@YouTube,_,0.2868686645806602,False
2019-10-13 00:50:40+00:00,CALIFORNIA FIRES!!! MEGA MEME UPDATES!!! DEEP STATE PANIC!!! https://youtu.be/ygiPriXB6p4 via @YouTube,ChristopherRosk,_,0,0,@YouTube,_,0.001634714911598,False
2019-10-13 00:47:05+00:00,CALIFORNIA FIRES!!! MEGA MEME UPDATES!!! DEEP STATE PANIC!!! https://youtu.be/ygiPriXB6p4 via @YouTube,DBrianL58,_,0,0,@YouTube,_,0.5650534221025286,True
2019-10-13 00:45:26+00:00,CALIFORNIA FIRES!!! MEGA MEME UPDATES!!! DEEP STATE PANIC!!! https://youtu.be/ygiPriXB6p4 via @YouTube,jennyrn50,_,1,1,@YouTube,_,0.0321832202696962,False
2019-10-13 00:41:37+00:00,CALIFORNIA FIRES!!! MEGA MEME UPDATES!!! DEEP STATE PANIC!!! https://youtu.be/ygiPriXB6p4 via @YouTube,TRUTHSEEK9,_,0,0,@YouTube,_,0.0467737825040808,False
2019-10-12 18:37:00+00:00,"Underground bases are being utilized right now , The sleepy cells are being by armed CIA deep state rogue actors. California fires are just another distraction keep your eyes on the ball put up your mirror #SeeSomethingSaySomething",justifi78326842,_,0,0,_,#SeeSomethingSaySomething,0.0053637010034501,False
2019-10-12 15:18:43+00:00,#TheGreatAwakening #SaturdayMorning #SaturdayMotivation #SaturdayThoughts California fires... DEW. direct energy weapons! Deep State evil!,KBinSC,StormIsUponUs,1,2,_,#TheGreatAwakening #SaturdayMorning #SaturdayMotivation #SaturdayThoughts,0.0189044167586513,False
2019-10-11 14:09:36+00:00,@pawnsinthegame CALIFORNIA FIRES DEEP STATE MANIPULATION AGENDA 21,elainec57335604,_,0,0,@pawnsinthegame,_,0.0758323567088094,False
2019-09-29 21:48:13+00:00,"The California fires were started by California Deep State in order to perpetrate a land grab and they used a type of weapon we are not familiar with that burned the houses, melted car engines and left trees standing just yards away.",MorganMayfair,RealJack,1,1,_,_,0.0189044167586513,False
2019-08-26 05:24:00+00:00,the same thing happened with the california fires. everyone knew something was not right. Deep state planted these and spread like wildfire (no pun intended ha!) ,paulmuaddib61,twitmoedition,0,0,_,_,0.4522790022952362,False
2019-08-23 17:24:30+00:00,Deep State California fires redo...,feathers711,outlawjw,0,0,_,_,0.0099223000945679,False
2019-07-29 17:37:48+00:00,"All of these earthquakes, California fires, hurricanes etc. are produced by the Deep State! Weather warfare against us! Been happening for years and this is what Trump is fighting.",kchinelly,EU_Commission,1,2,_,_,0.2285121735230208,False
2019-06-05 05:53:35+00:00,"I have seen research showing the exact same results. These were set from the air. Intentionally as the California fires. This is Deep State and Trudeau is part of this Nazi Destructionist Leftist liberal group. Invade, destroy, infiltrate LBGTQs, tax burden to support invaders.",peony_morning,TerryDuncan89,0,0,_,_,0.0189044167586513,False
2019-05-02 01:23:29+00:00,The California fires were SET. There's not much President Trump can do to prevent deep state crimes against whole communities. ,EmilyCragg,thinkprogress,0,0,_,_,0.0014187924969112,False
2019-04-30 17:30:58+00:00,"California fires, floods, hurricanes, &amp; MANY other disasters are PLANNED!! ALL strategically orchestrated by DEEP STATE !!California fires. Dig deeper! WATCH video FLOODS are PLANNED Climate ‘CON’TROL and Weather Weapon Disasters https://youtu.be/Dx5gb63Kgc8 via @YouTube",kchinelly,_,17,20,@YouTube,_,0.2285121735230208,False
2019-04-22 08:36:41+00:00,"https://www.msn.com/en-us/weather/topstories/earth-day-2019-high-temperatures-rising-waters-wild-weather-&#x2013;-who-is-to-blame-we-are/ar-BBW9lhG?ocid=spartandhp Look at That Picture, Take a Good http://Look.NOW Believe This. Northern California Fires Last Year. CHEMTRAIL SPRAYING AND DIRECT ENERGY WEAPONS. DEEP STATE , THE U.N. GLOBALISTS. NOT GLOBAL WARMING . LOOK AT THE FACTS",FreedomIsFree3,_,1,0,_,_,0.0038317559975942,False
2019-04-18 02:31:26+00:00,"An hour by hour video of Notre Dame Cathedral. It is not a natural fire. It burns too long in one spot, is too perfect.. Just like the California fires which were the work of the Deep State, this fire looks like it used the same military grade accelerant. ",HrollAugur,_,1,0,_,_,0.0594248020027063,False
2019-04-15 23:00:36+00:00,The California Fires were set by the Deep State! 1) notice the timing 2) why were some houses brunt to a crisp and the house’s next door were safe.... We are so sick of your bullshit @krassenstein,pissedofftwatt2,krassenstein,0,0,@krassenstein,_,0.0068261748847738,False
2019-04-05 19:31:49+00:00,China's Deep State wants to own America. That was what the California fires were all about . Jerry Brown had given them the land he burned people out of. Paradise is being turned into a gold mine or some kind of mine. I wonder who has taken over that land. ,HrollAugur,_,0,0,_,_,0.0594248020027063,False
2019-03-18 07:22:49+00:00,"The U.N. is creating disasters worldwide to fulfill their depopulation goals. Watch the YouTube vid called The Horrible Truth About The California Fires. Rothchilds, who own PG&amp;E and who helped found the U.N. are working with the Deep State in our govt and causing GENOCIDE.",KellyCa99962875,clewisreports,0,0,_,_,0.0594248020027063,False
2019-02-12 23:58:37+00:00,"As A Reconnaissance Aircraft, It Is Silent But Deadly Equipped With DEW, Ask The Californians, How Deadly It Is, The Deep State Used These Weapons In The California Fires. YES They Have Theirs Too. ",Instituteintell,Instituteintell,0,1,_,_,0.0112593465706467,False
2019-02-08 18:00:43+00:00,David Wilcock: Deep State Arrests 2019 Predictions: Major Data Dump + California Fires https://beforeitsnews.com/v3/prophecy/2019/2503071.html,ramburner1,_,0,0,_,_,0.0365780528885832,False
2019-02-08 09:41:02+00:00,David Wilcock: Deep State Arrests 2019 Predictions: Major Data Dump + California Fires https://m.beforeitsnews.com/v3/prophecy/2019/2503071.html,TishyMason,_,0,0,_,_,0.1251457476497104,False
2019-02-08 02:53:29+00:00,David Wilcock: Deep State Arrests 2019 Predictions: Major Data Dump + California Fires https://beforeitsnews.com/v3/prophecy/2019/2503071.html,R65,_,0,0,_,_,0.0974138911904893,False
2019-02-07 17:57:52+00:00,David Wilcock: Deep State Arrests 2019 Predictions: Major Data Dump + California Fires https://beforeitsnews.com/v3/prophecy/2019/2503071.html,LDknepper,_,0,0,_,_,0.0165667522459698,False
2019-02-07 17:51:42+00:00,David Wilcock: Deep State Arrests 2019 Predictions: Major Data Dump + California Fires https://beforeitsnews.com/v3/prophecy/2019/2503071.html,kylie_oneil75,_,0,0,_,_,0.0216032169551468,False
2019-02-07 07:10:05+00:00,*David Wilcock: Deep State Arrests 2019 Predictions: Major Data Dump + California Fires https://beforeitsnews.com/v3/prophecy/2019/2503071.html,YouMustOvercome,_,0,1,_,_,0.1599091325219053,False
2019-02-07 06:49:27+00:00,***David Wilcock: Deep State Arrests 2019 Predictions: Major Data Dump + California Fires https://beforeitsnews.com/v3/prophecy/2019/2503071.html,YouMustOvercome,_,1,2,_,_,0.1599091325219053,False
2019-02-07 06:34:47+00:00,David Wilcock: Deep State Arrests 2019 Predictions: Major Data Dump + California Fires https://beforeitsnews.com/v3/prophecy/2019/2503071.html,YouMustOvercome,_,0,1,_,_,0.1599091325219053,False
2019-02-04 22:39:09+00:00,War waged by the Globalists using geoengineered weather warfare against our coastlands. California fires are a rogue CIA Black Op. They are puppets of the Illuminati in conjunction with Deep State elected leaders like Gov. Jerry Brown. He is a traitor. https://youtu.be/2qbRHflVQ5c,HrollAugur,_,1,0,_,_,0.0594248020027063,False
2019-01-29 21:55:25+00:00,Amazing how you can change the weather with one tweet. It's like some Deep State Actors are controlling the weather and trying to kill us.Kinda like the California Fires that stopped with one tweet. It's as if some Deep State actors were starting those damn fires~Thanks President ,Hartline33,realDonaldTrump,0,1,_,_,0.0087506940092443,False
2019-01-17 00:57:13+00:00,"More Undeniable Signs That The Cabal Is Going Down! The Rothschild's afraid, PG&E related to the Rothschild's'_, California Fires, Russia leaving the US dollar for the Yen, the Deep-State's cabal exposed and its celebrities, etc. ",FrancoisDulude1,_,0,0,_,_,0.0022344951904619,False
2019-01-16 05:41:53+00:00,Proof California Fires were caused by the deep state via the use of Direct Energy Weapons. https://youtu.be/HfKSMRoDkTM It Will Happen On A Friday (Jan 18th 2019 @5:15pm - Based on Decoded information left by the Cabal deep state/ illuminati) https://youtu.be/k1RJwFzRCf8 Stay Tuned!,TysonMybabybuy,_,0,1,@5,_,0.0282255522210501,False
2019-01-09 23:50:22+00:00,"Oh come on, Dianne, we all know the California fires were not natural. They’re all part of your deep state Agenda 21/2030. Americans are waking up and will soon be calling for your head. Yours and every other traitor in Washington.",thatcyberchick,SenFeinstein,0,0,_,_,0.1104637682719471,False
2019-01-09 21:42:36+00:00,"As I mentioned before in reports, ‘Project Blue Beam’ will likely surface as a Deep State fake attack of UFO’s and (IMO) the California fires, the New York City and Kennan Louisiana (blue rays that blew-up major transformer stations) was a TEST and REACTION plan.",BKaysac,_,0,2,_,_,0.0414251258494766,False
2019-01-06 19:06:41+00:00,"SGTreport Published on Jan 4, 2019 IS IT ALL... JUST THEATER? .....TALKS ABOUT THE HYPOCRISY OF YOUTUBE AND SOCIAL MEDIA BUTTON PUSHERS TAKING DOWN ALTERNATIVE MEDIA VIDEOS. THE DEEP STATE AND CALIFORNIA FIRES. ",maria_battles,_,0,0,_,_,0.0165667522459698,False
2019-01-06 19:06:41+00:00,"SGTreport Published on Jan 4, 2019 IS IT ALL... JUST THEATER? .....TALKS ABOUT THE HYPOCRISY OF YOUTUBE AND SOCIAL MEDIA BUTTON PUSHERS TAKING DOWN ALTERNATIVE MEDIA VIDEOS. THE DEEP STATE AND CALIFORNIA FIRES. https://youtu.be/DY1ktxyeC_o",maria_battles,_,0,0,_,_,0.0165667522459698,False
2019-01-06 19:06:41+00:00,"SGTreport Published on Jan 4, 2019 IS IT ALL... JUST THEATER? .....TALKS ABOUT THE HYPOCRISY OF YOUTUBE AND SOCIAL MEDIA BUTTON PUSHERS TAKING DOWN ALTERNATIVE MEDIA VIDEOS. THE DEEP STATE AND CALIFORNIA FIRES. ",maria_battles,_,0,0,_,_,0.0165667522459698,False
2019-01-01 00:42:30+00:00,1. CRISIS ACTORS 2. FLAT EARTH (Flat Earth???) 3. DEW CAUSED CALIFORNIA FIRES 4. QANON: Liberal Elite’s Deep-State Pedophiles 5. FRAZZLEDRIP (!!! Frazzledrip???) ,MSeanBrown,_,0,0,_,_,0.1104637682719471,False
2019-01-01 00:41:50+00:00,Take a look at what they are MOST AFRAID OF US TALKING ABOUT. THESE STORIES ARE OVER THE TARGET: 1. CRISIS ACTORS 2. FLAT EARTH (Flat Earth???) 3. DEW CAUSED CALIFORNIA FIRES 4. QANON: Liberal Elite’s Deep-State Pedophiles 5. FRAZZLEDRIP (!!! Frazzledrip???),MSeanBrown,_,0,0,_,_,0.1104637682719471,False
2018-12-31 18:22:06+00:00,"A gift for the New Year would be the arrests of the Deep State ""elites"" who have controlled the USA for decades. Too many mass murders of our citizens have gone unpunished for too long. 9/11, LasVegas, California Fires etc. #MAGA #NoGlobalism #BuildTheWall @realDonaldTrump",CRichardB,_,2,2,@realDonaldTrump,#MAGA #NoGlobalism #BuildTheWall,0.0031341292841239,False
2018-12-31 04:36:36+00:00,"The California fires were a false flag. Just study the evidence. It does not take a scientist to know many of the properties and cars were zeroed in on with some sort of weapon. Whenever we come close to getting the deep state, they have a distraction.",MattersPw,AnthemRespect,0,1,_,_,0.0028569400946129,False
2018-12-30 09:32:43+00:00,"The Deep State VS. Trump &amp; America -- Robert David Steele - YouTube False Flags, California Fires, DEWs,Trump, enemies. #Brexit #GiletsJaunes https://m.youtube.com/watch?v=z5VS3pFuLJw",bigchill_LC,_,0,0,_,#Brexit #GiletsJaunes,0.0042683062228309,False
2018-12-28 14:41:32+00:00,"Earnest: OK now explain 9-11 West - the California fires. If you look at what is going down day by day, the deep state is consolidating power at every turn - all the things that we could do to change things we are not doing - we are too busy being entertained by Q etc",TheSolariReport,EFunship,1,1,_,_,0.0014187924969112,False
2018-12-28 14:03:35+00:00,Could the deep state have started the California fires and the explosion at 117 New York? We know they have some military like capabilities. Has it come to this?,2020WinAgain,_,1,0,_,_,0.0077240548795219,False
2018-12-28 11:51:58+00:00,"DEW means Direct Energy Weapons. In this case, microwave weapons are being used against Americans. They are mounted on drones. I suspect the Clowns of America(CIA)are behind this attack, including the cause of the California Fires, and the UN are working with them-both Deep State",arthworth,jolie_lapierre,3,13,_,_,0.0087506940092443,False
2018-12-24 00:37:48+00:00,"Flat earth, moonshot denial, Pizzagate, ChemTrails, Deep State, Vaccine Hell, Hillary's emails, Benghazi, Obamas are human traffickers, Trump is sent from god, Rapture any day now, earthquakes due to sin, abortions cause California fires Did I miss anything?",jasonkarov,DogginTrump,2,7,_,_,0.0031341292841239,False
2018-12-18 18:55:33+00:00,"Deep State\'s 9/11 Threat, California Fires an Act of Treason, Trump Must Prevail: Capt. Dave Bertrand, Ret. +Must-See Videos https://beforeitsnews.com/v3/agenda-21/2018/2188.html",MEopines,_,0,0,_,_,0.0282255522210501,False
2018-12-18 15:53:53+00:00,"Deep State's 9/11 Threat, California Fires an Act of Treason, Trump Must Prevail: Capt. Dave Bertrand, Ret. +Must-See Videos https://beforeitsnews.com/v3/agenda-21/2018/2188.html",importantjunk,_,0,0,_,_,0.9387063146650296,True
2018-12-18 04:53:42+00:00,"Deep State\'s 9/11 Threat, California Fires an Act of Treason, Trump Must Prevail: Capt. Dave Bertrand, Ret. +Must-See Videos https://beforeitsnews.com/v3/agenda-21/2018/2188.html",MEopines,_,0,0,_,_,0.0282255522210501,False
2018-12-18 03:48:03+00:00,"Deep State\'s 9/11 Threat, California Fires an Act of Treason, Trump Must Prevail: Capt. Dave Bertrand, Ret. +Must-See Videos https://beforeitsnews.com/v3/agenda-21/2018/2188.html",jerryayon9,_,0,0,_,_,0.001634714911598,False
2018-12-18 03:35:33+00:00,"Deep State's 9/11 Threat, California Fires an Act of Treason, Trump MUST Prevail: Capt. Dave Bertrand | Agenda 21 https://m.beforeitsnews.com/v3/agenda-21/2018/2188.html",MaggieSalinas17,_,1,0,_,_,0.2031652586811576,False
2018-12-18 01:30:42+00:00,"possible c. theory and conservative leaning but worth a read/look. Deep State's 9/11 Threat, California Fires an Act of Treason, Capt. Dave Bertrand, Ret. +Must-See Videos Monday, December 17, 2018 https://beforeitsnews.com/v3/agenda-21/2018/2188.html?currentSplittedPage=0",Jay_Nice_305,Homestead4Honey,0,0,_,_,0.0034565375041747,False
2018-12-17 02:39:45+00:00,"Buckle up. #Deepstate attempts to topple Trump, &amp; nationalizing the Fed, California fires which Robert David Steele says involved the use of microwave weapons &amp; much more Watch ""The Deep State VS. Trump &amp; America -- Robert David Steele"" https://youtu.be/z5VS3pFuLJw #QAnon #WWG1WGA",Q172018,_,2,1,_,#Deepstate #QAnon #WWG1WGA,0.3868425932473016,False
2018-12-13 18:31:39+00:00,Sir Patrick Mac Sir... if you get a chance to ask Q a question ... is the California fires (especially the paradise fire) an op? Or a deep state dirty dealing? Thanks very much... I’ve asked this so many times to POTUS &amp; others but no answer.. cheers Sir,chakra528hz,_,0,0,_,_,0.0022344951904619,False
